pca_dim,nlist,nprobe,k,label,precision_at_k_macro,recall_at_k_macro
256,256,32,20,9,1.0,0.0035714285714285713
256,512,1,20,0,0.9993214285714286,0.0035690051020408173
256,512,1,20,1,0.9996428571428572,0.0035701530612244907
256,512,1,20,2,1.0,0.0035714285714285713
256,512,1,20,3,0.9992142857142858,0.0035686224489795927
256,512,1,20,4,1.0,0.0035714285714285713
256,512,1,20,5,0.9997142857142857,0.0035704081632653064
256,512,1,20,6,0.9988214285714285,0.0035672193877551027
256,512,1,20,7,1.0,0.0035714285714285713
256,512,1,20,8,1.0,0.0035714285714285713
256,512,1,20,9,1.0,0.0035714285714285713
256,512,4,20,0,1.0,0.0035714285714285713
256,512,4,20,1,1.0,0.0035714285714285713
256,512,4,20,2,1.0,0.0035714285714285713
256,512,4,20,3,1.0,0.0035714285714285713
256,512,4,20,4,1.0,0.0035714285714285713
256,512,4,20,5,1.0,0.0035714285714285713
256,512,4,20,6,1.0,0.0035714285714285713
256,512,4,20,7,1.0,0.0035714285714285713
256,512,4,20,8,1.0,0.0035714285714285713
256,512,4,20,9,1.0,0.0035714285714285713
256,512,8,20,0,1.0,0.0035714285714285713
256,512,8,20,1,1.0,0.0035714285714285713
256,512,8,20,2,1.0,0.0035714285714285713
256,512,8,20,3,1.0,0.0035714285714285713
256,512,8,20,4,1.0,0.0035714285714285713
256,512,8,20,5,1.0,0.0035714285714285713
256,512,8,20,6,1.0,0.0035714285714285713
256,512,8,20,7,1.0,0.0035714285714285713
256,512,8,20,8,1.0,0.0035714285714285713
256,512,8,20,9,1.0,0.0035714285714285713
256,512,16,20,0,1.0,0.0035714285714285713
256,512,16,20,1,1.0,0.0035714285714285713
256,512,16,20,2,1.0,0.0035714285714285713
256,512,16,20,3,1.0,0.0035714285714285713
256,512,16,20,4,1.0,0.0035714285714285713
256,512,16,20,5,1.0,0.0035714285714285713
256,512,16,20,6,1.0,0.0035714285714285713
256,512,16,20,7,1.0,0.0035714285714285713
256,512,16,20,8,1.0,0.0035714285714285713
256,512,16,20,9,1.0,0.0035714285714285713
256,512,32,20,0,1.0,0.0035714285714285713
256,512,32,20,1,1.0,0.0035714285714285713
256,512,32,20,2,1.0,0.0035714285714285713
256,512,32,20,3,1.0,0.0035714285714285713
256,512,32,20,4,1.0,0.0035714285714285713
256,512,32,20,5,1.0,0.0035714285714285713
256,512,32,20,6,1.0,0.0035714285714285713
256,512,32,20,7,1.0,0.0035714285714285713
256,512,32,20,8,1.0,0.0035714285714285713
256,512,32,20,9,1.0,0.0035714285714285713
256,1024,1,20,0,1.0,0.0035714285714285713
256,1024,1,20,1,0.9999285714285715,0.0035711734693877556
256,1024,1,20,2,0.9991071428571429,0.003568239795918368
256,1024,1,20,3,0.9989285714285714,0.003567602040816327
256,1024,1,20,4,0.9996785714285714,0.003570280612244898
256,1024,1,20,5,0.9993571428571428,0.003569132653061225
256,1024,1,20,6,0.9978571428571429,0.003563775510204081
256,1024,1,20,7,0.9991071428571429,0.003568239795918368
256,1024,1,20,8,1.0,0.0035714285714285713
